"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23"
"CMG100C",0.034355766496721,-0.0281932446013091,0.0165001774758951,0.0339300631653134,0.0557584703865884,0.0273430223008246,-0.0844564395041694,-0.0253558937063417,-0.00521400095777427,0.035625017519825,0.025445854658101,0.00184370475885017,0.0349426873459594,0.0179019658915333,-0.126884736871544,-0.116848455568636,-0.21160303636864,-0.0348673788895363,-0.104882439476602,-0.202769420506032,0.130150023312475,-0.093696359413543,0.0157096093370747
"CMV034C",-0.021224012118309,0.0209197367290371,0.0427772578471686,-0.075536806244424,0.0337585576262492,0.0244093420619972,-0.0158527425672602,-0.117174403376504,0.197777143145009,0.345047520510089,-0.138612606863942,-0.0960305538749162,-0.0258883692751726,-0.0490398725566747,-0.0560994997472821,0.0752558300520632,0.0567041981742503,-0.0602889646018326,-0.0288089509665777,-0.0325473576557627,-0.122759146915273,-0.0245481922192298,0.0438427795488608
"CMB154C",0.0425293786904249,-0.0107322376954246,0.0115097666265529,0.0372885292632976,0.00193281337638673,-0.0110513803529744,-0.0214918796648377,-0.0344512419841811,-0.0592490740541285,0.0217808450485475,0.0171894711751553,-0.00390398506942901,0.00967269914411889,0.0289558717424949,0.0210284866394966,-0.0228978741483772,0.0230698508376736,-0.0178750168420205,-0.000268433074368038,-0.0176002580056112,0.00323551155933141,-0.0249574697068032,-0.060570898361082
"CMR061C",0.0266169182868077,0.0319185875604064,-0.0066611652915449,-0.0749788019935612,-0.0680154425428914,-0.0364286390794967,-0.0423862532750425,-0.0262339165893428,-0.00144809809308168,-0.0142594305703927,-0.00279585517391269,-0.0113746184951087,-3.40110210787241e-06,0.0431164705382226,-0.0173846017946646,0.0821627335649265,0.038031879030154,-0.00643946129321056,-0.0293119316352895,-0.0155468977638166,0.0728277522349094,-0.039648328659706,-0.0765996702062618
"CMJ234C",-0.0435530004869545,-0.0108811504928413,-0.0134122494857734,-0.0146597600272787,0.0166394472814651,0.00995171193796534,0.0135048039893354,-0.00426043035764251,-0.0255583679915708,0.0124478623004104,-0.00230423092274546,0.0224350642702184,0.0212877469563667,-0.0144744173511769,0.0105153530668468,-0.00929445144061379,-0.00394355014906371,0.00957096992537927,0.00275255696463441,-0.00580682944025646,-0.0169343460230934,-0.00369333081187865,-0.075717134927363
"CMC051C",0.0432022382604014,-0.0099386183827956,0.00125762045180951,0.0128508956628735,-0.0278214052442658,-0.0509622247027649,0.014261692994243,0.00299401180831008,-0.00729637772713348,0.0117428486236138,-0.0405200131707789,-0.0320041149962173,0.0660581068006742,0.0148536372790472,0.0317802337006955,-0.0212600212281086,0.0509822523178357,0.00403221262560213,0.00113659219631268,-0.0166696367597338,-0.0444419213640053,-0.00198045737269851,-0.0774948005803482
"CML035C",0.0267010781693519,-0.0402707510625175,-0.0243950259791041,0.0385997141668292,-0.0726208093590287,-0.000660509701103328,0.00536606472842756,-0.0539730397278328,-0.0414346620841625,0.0104567119680895,0.00239767580133689,-0.0101225296390527,0.00365364888756055,-0.0600949783785364,-0.0092864393487513,0.0139248298218915,0.00961099774856667,-0.0229606323177772,0.00604403232720384,-0.0446532662872359,0.0322234042811409,-0.0398130662734049,-0.0562434805117017
"CME147C",-0.0254986907168026,0.0453751354836374,0.048397766500318,-0.00247951085022311,0.000370902902700658,-0.0141050705213293,-0.00328502322395186,0.0156727309492527,-0.0145498850424496,0.016689049547044,-0.0027203982696393,0.025707145889475,0.0277651132627148,0.0235846232513827,-0.0108989850096792,-0.00775532695228418,-0.0330661589098058,0.025248332851733,-0.0299669180532837,-0.00181844928321956,0.0128201759629574,0.0207820580819977,0.0329649334255413
"CMT381C",-0.0395400268932047,0.00985773070365927,0.0412480534027182,0.00565574437295475,-0.0344444350840457,-0.034139838134332,-0.00778026959145765,0.0195739268556353,-0.0218452144393303,0.0338259500137352,-0.0101154893612106,0.0423103988539099,0.000366124692217766,-0.0319544238632499,0.00124241688254596,0.0127094984997015,-0.0295173622797176,0.0147544489594241,-0.00650400892126995,0.0161724916655498,0.00695791837474874,0.0268672365534951,-0.0503587064210638
"CMP252C",-0.024711638693396,-0.0405321349306833,-0.0351465249917724,-0.0255129419681587,0.0463324370131271,0.0169131059233888,-0.124089872514711,-0.00169219203742934,0.0655147588571953,-0.0202631743888358,0.00755447316926878,-0.0503518905096569,0.101734080013529,-0.0074075282097519,0.0138975407651141,0.0298778279442893,-0.0306958490907887,-0.0330878391151907,0.0231115070834676,0.0279652413420438,0.00204932303369916,-0.0265607804339319,-0.079646970779302
"CMI251C",0.0355133104651138,-0.0166567859527479,0.00127762916275185,0.0601093355208663,-0.0544654925564683,0.0470624964084259,-0.0618386289735358,-0.0400729475604362,-0.00758289978539894,0.00805780367290242,0.0190632905919382,0.00181085388844084,0.0691149594743831,-0.0462483614617257,-0.012199890842675,-0.0238366137160173,0.0141773843120085,-0.043987279120218,0.0241271715982546,-0.0185013100227086,0.00542084240993037,0.00389318911125378,0.0778926001321079
"CMV024C",-0.00951532774522703,-0.0473265973440732,0.0381599160211377,-0.0714165466077005,-0.00397294966091341,0.082567884830571,-0.00919179962675866,-0.037508492107003,-0.0024323120659893,0.0591207148057989,0.0823141426043001,0.0498515240002826,0.0260417954836387,0.0492988766966856,-0.0233478784601076,0.0539106840245389,0.0591182683311025,0.0140075787099444,-0.00391575406241594,0.0488647263135338,-0.00361531884478577,0.0402011358000819,-0.0374329302542576
"CMV021C",-0.0114175748997115,-0.0514590122330432,0.0348235882476821,-0.0563548281540925,-0.00433127194147821,0.0830746257532117,0.000279164356928107,-0.0411888879712758,0.0315080241494505,0.0348836327680998,0.0549507551441158,0.0229784504881586,0.0126080012100296,0.0206272656011466,-0.0578945257843831,-0.00898130679279264,0.062428030640258,0.0893443419702701,-0.00545984471703388,-0.0238501611761003,0.0635758533591961,-0.174944743382932,0.0315852159001968
"CMN042C",0.031954523309211,-0.0409234078062144,-0.0246375853961675,-0.0189955531179604,-0.0276198338024528,-0.00922902337497302,-0.0221787249125021,0.0309223217707569,0.00765947028332701,-0.0236703280609598,0.0100925543491806,-0.0145732088576837,0.0415194730469162,0.0820331371932542,-0.0632664505670812,0.0520549538123262,-0.051537566561594,-0.0234443858203476,0.0231419838653348,0.022309990233939,0.0097630976512472,0.0467167918729093,-0.0445130841913653
"CMM286C",-0.0397873321700869,-0.0153293294361489,-0.031432278095693,-0.0244923119076831,-0.0327532334782789,-0.00612619721215577,0.00856613718369997,0.019181383367333,-0.0264152305209475,0.0191768420736246,-0.0156434832564188,0.0369544568458714,0.015908134107,-0.0117577052793488,0.0248778414565781,-0.0168629906581599,-0.00540555632605009,-0.000706402312847265,0.00340116312141359,-0.00789147045057709,0.00234961719392552,0.0202347547436202,0.0145820408597551
"CMP261C",-0.030104545752067,0.0324955715332379,0.0566948753246288,-0.013274226528823,0.000970626739504407,-0.00215194954400305,0.0238890419592962,0.00676906388417005,0.014316785897699,0.00584294955579835,0.000895425930164029,0.0036435965137465,0.0217461188210299,0.00534332409536647,-0.0124713273729641,0.0022218722437538,0.0336259410110317,0.000741816345451661,0.0042190391189633,-0.00961083643039716,-5.40805270334217e-05,0.00355844621605106,-0.0335319601673937
"CMO321C",0.0422562897706327,-0.00957749512898685,0.0229340866816258,-0.0162337676154734,0.00154843545292221,0.0499562356810702,0.00314209552074674,-0.025342763180166,0.0224819423642975,0.00388554787607289,0.00610727266831758,-0.00418398280900315,-0.0101994788487542,-0.0221846115039455,-0.0367198506595511,-0.0188504387426501,-0.0256766239570167,-0.0295842283141505,0.0115581692933512,-0.00288244115742431,0.00775408820282836,0.0088571757673714,0.0223525656899204
"CMP010C",-0.0393447864074848,-0.0154181453170529,-0.036414957675842,-0.0154778275650115,0.0295153164542937,-0.0184712649752338,-0.0189389403966635,-0.0193766350490812,0.0405559608516513,-0.0427669629745522,-0.0166717197843699,-0.0307606679763791,-0.00660234093221494,0.0229458340456597,0.00299294901988852,0.0217256957262801,-0.0526212319145967,-0.00905451548154815,0.0333971156460326,-0.0287567172154496,0.00165600509004648,-0.00973045030337279,-0.0461691336546746
"CMD079C",-0.0347138215154819,0.0305407339163772,0.0304457914310049,-0.00763274954403681,0.0500278621947377,-0.0203915525372681,-0.0403591948394238,-0.040957646217874,0.0414232657774059,0.026209583237307,0.027828949829963,0.0128384880715045,0.0143527255163091,0.0233301024957547,-0.0138802299866187,0.0188686908873687,-0.029201589304849,0.000928587482069342,0.0253662052730771,-0.038052940046553,-0.0309471016814601,-0.0358514653376525,-0.0772679883880504
"CMR395C",0.0416645830072493,-0.0128891426717191,-0.0278471181026715,-0.0137856204473542,-0.00660483367584236,-0.0133966830742345,-0.00709625370306494,-0.0150617403104653,-0.037686701360476,0.0305797853388555,0.0104119562600548,-0.00783890954337228,0.035859801560805,-0.0302608887428096,-0.0782899526549278,0.0147339443213574,-0.0448090171666735,-0.00116255826266852,0.0204790687332849,-0.0117484515184817,0.0307852330849534,0.0279342491741475,-0.0601201015006257
"CMC068C",0.0350932374171741,-0.00973597379413926,-0.000497767815052741,-0.056870774132513,0.0810271372242781,-0.0217381540343785,0.015578779834767,0.0367059752242407,-0.0299807389996766,0.0182754628662629,-0.0232959262216257,-0.00618185088044313,0.0894796859437533,-0.0471621068152562,0.0254736846407002,-0.0289402696298292,0.0285258165949962,0.0265992997716415,-0.00961918628019194,-0.0294488457319292,-0.0312438360300635,0.00572398264356676,0.00925820817601769
"CMB059C",-0.0363627529567922,0.0161824066164585,0.0531224833734549,0.0068447196753888,-0.0169352846008772,-0.0147450142502346,0.00538685331619772,0.00871320734214149,-0.000571511587822682,0.0150989708907995,0.0047967165046105,0.0337220284648632,0.00296015077384231,-0.00924519602290619,-0.0132203428985204,-0.000516148480405398,-0.0239148076339394,0.0135153460564251,0.00737554762297447,-0.00303129024184183,0.0495923115393966,0.00332834019609793,0.0607297559029314
"CMA085C",-0.019794479210393,0.0157718975706623,-0.0730448377244203,-0.0628629007285342,-0.00535347866676623,-0.0457643002039681,-0.0802830977068124,-0.0292356345198269,-0.0301475949528843,0.0184028321947271,0.0173944585192747,-0.0288853440626279,0.0100614864916708,-0.0159005045693523,0.023507302133851,0.0428521403139522,-0.0393894613003036,-0.00591308402842935,-0.00870663065650527,0.0396410381646231,-0.0438714396443534,-0.0154466975081451,-0.0277125654977035
"CMJ154C",0.0112470982880608,-0.0516163160162758,-0.0523165076894303,0.00653363245188571,-0.044985469337462,-0.0202121477758649,0.00993382548053266,0.0224899154522979,-0.0266789645303013,0.0530874532839089,-0.00738572154745095,0.00928730153317965,0.0602149075519936,0.0118065578376626,-0.0315203170384033,0.00213067910577656,0.0100470837869797,-0.00661187126692537,0.00426041640659176,0.0482773793999609,-0.0184917406049552,0.0369156085196997,-0.0241816507161689
"CMT459C",0.00808470215795672,-0.0641092911185946,-0.00830484718629843,-0.00686177407044639,-0.0108839489685997,0.0180842500666432,-0.0266597562143363,0.00217001805035309,0.00157523568083292,-0.0087854236469933,0.000829687106375132,-0.0102980815923972,0.0163892724841458,-0.0108850075133091,-0.00643329888240795,0.016835428206266,-0.00190136036457455,-0.0128103102926343,0.00474872058815099,0.0238856221518601,-0.00136184234956735,-0.0282827375090558,-0.0760498907383158
"CMS359C",-0.034866478959542,0.0223807830481051,0.051078626541285,-0.00684434456411041,0.00911700939736586,-0.0156954902082534,0.00842064472366163,0.0708592937973377,0.0458610929871438,-0.00212545886889847,-0.0671136632004689,0.000609110601345191,-0.0171068202756881,0.057356865037773,-0.0332306639369458,0.0536438184293766,-0.0035851025440024,0.00651866204693093,0.0153106318343459,0.0180137639767214,0.0110034390048488,-0.0168271597998622,-0.0540521688874804
"CME180C",-0.0147429333500891,0.0559389702669199,-0.0308017110254011,-0.00741749398513767,0.0359419385977334,-0.0630501407970802,-0.0126404161584012,0.0214020399168831,-0.00157611802310415,0.00435471470396438,-0.0134735879613419,-0.00495521107628769,0.0592284464460939,0.0534067497146242,-0.00758270794878174,-0.00565294378605927,-0.0217712123922152,0.0215883679458622,-0.0362816026083553,0.0305448310468927,0.00778324241440215,-0.000694399998017454,0.063915502835084
"CMP110C",0.0408298019333784,-0.00970275918959773,0.0215400631223553,0.0215571292427288,0.0374702470540794,-0.0280283244666373,-0.0358235861931293,-0.00480776950734144,-0.0484286867841524,0.0249968058909152,0.0241072751474652,-0.00204894227935117,0.0261770974075333,0.0547803697268237,0.0698908727650681,0.00200463118490328,0.0310763897421175,-0.0148973766821783,-0.00166061368625486,-0.00269602696902641,-0.0158504620579379,0.0202288543526675,0.0554573465005956
"CMH047C",0.0220239340467013,-0.0344165980035796,-0.0430573579358083,0.0403731178274212,-0.0749934542300877,-0.0341236545633719,0.0690075112325153,-0.0683015757040764,0.0247251435333342,0.0653107909144424,0.0269763422324553,0.0370336168918901,0.0662303844594385,0.0140405397466007,-0.0261879855413198,-0.0268317571529929,0.0442206942223299,0.0158292822805154,-0.00111056492410641,-0.0457378752482021,0.0165984572853036,-0.0147637514191362,0.0229035337415019
"CMR277C",0.0387743307224173,-0.0194396033761248,-0.0265959512527713,0.0317536549778523,-0.0268089289391941,-0.0111801948676342,-0.0118996289179383,0.0299999710130565,0.0169040892510016,0.0421895747991551,-0.00278830619347955,0.0292520712274846,0.0267765877918152,-0.00512569984209146,-0.0257985378470961,-0.00888440022511199,-0.00994939393856139,0.0360633777012256,-0.0141735810818691,-0.0380120676532397,-0.00950488650163375,0.00354739283961174,0.00126061426014858
"CMO230C",0.0268266566443613,0.0426356731666407,-0.0395295881179211,0.0326574636342434,0.0116046890631984,0.00120186797175504,0.0122061180733919,-0.0357945487975289,0.00418813817185189,0.0213407891956426,0.044373424179164,-0.00387288233606472,-0.0425552457929567,0.00297640316934356,-0.00945616473853644,0.0201733091531527,0.0775153455473185,-0.0229483267780446,-0.0473724469993889,0.011063438839147,0.00222233555433378,-0.0158644719233441,-0.00758618762953641
"CMR108C",-0.0167879133546926,0.0273402041388394,0.0833069933651614,0.00114584011450979,0.0221807090665837,-0.0404686666107503,0.024480386498927,0.0131645653132001,0.00467081682184082,0.00652711989205284,0.0121533027920134,-0.037705837573871,-0.03160644849594,0.00524560052516399,-0.0694559403858545,-0.00146637045594623,0.0545094014328093,-0.00562896517316238,0.0200755185008807,-0.00511797589606213,-0.0107276955175265,0.0126582133880692,-0.0679993319243199
"CMM145C",-0.0365368477015945,-0.0232797116353775,-0.0374642228179059,-0.0216057170897766,0.0321974347953278,-6.88294377139596e-05,-0.00623933775545927,-0.0121960501197836,0.0495975791358881,-0.0054741868756132,0.00591746764237991,0.00438305248122785,0.0381704850654394,0.00734217731729484,0.0209292386477898,-0.0163307571359452,-0.0104179693985688,0.0156685319928425,-0.00629365145495527,-0.0048806949126898,-0.00183468151882079,0.0149982774329701,-0.0410778849140307
"CMJ018C",0.0221938348552354,0.0321888383838995,0.0423591238274868,-0.0652585420828324,-0.0526208561014685,-0.0515649733835054,0.0318271316368096,0.0151909809376982,0.0121899120055484,-0.0479140433661199,-0.122159540040681,-0.0511779210107077,-0.0261073112574146,0.0731745871746982,-0.0341409990089324,0.0499921978163073,0.0397486581592551,-0.0237141119493968,0.0169004404344976,0.102484587394568,0.0202938882607348,-0.0138379010778273,-2.65891532232999e-05
"CMV157C",-0.0237668465422518,-0.040916643865186,0.0305379911656305,-0.061578245742995,0.00648456576450155,0.0611709790135086,0.0152803370305288,-0.0489523156464268,-0.0551902685393523,0.0167163352049801,0.0420404527413423,0.0229410757732285,0.0196663923218345,-0.0151066477545164,-0.0307853842395571,0.00315960684308958,0.00535649131175849,0.00600861512118101,-0.00643778801968775,0.0425830267479527,-0.0148055490271625,-0.0371192691665345,0.0623376568342379
"CMR260C",-0.0412260313573045,0.0180546868998546,0.0194494645994475,-0.00668663972798587,-0.00224086793265247,-0.0106017848673113,0.0115153921787082,-0.044713515395521,-0.0266127718059698,0.0287018405325874,0.0207790792694706,0.0150516153998886,0.0301121938020777,-0.0502318304733135,-0.0378906747973286,0.00542562542574712,-0.014618335469582,0.0109990487736506,0.000423316296692,0.0131613058477965,-0.00238975545559478,0.0411671800251831,-0.0656177945979705
"CML201C",0.029818794794488,0.0411688405363687,-0.0269216527362433,0.00675936812715952,0.0456959675748605,0.0108445193083064,0.0206663899569781,-0.0337604926971866,0.0369035088958884,0.0134440383736547,0.0599004755016609,0.0159205161592794,-0.0179480788963701,-4.13822836450371e-05,-0.00392240817277828,0.0455797002074207,-0.00637751089335406,-0.00609536446474892,0.0160282997913723,-0.00874371388247713,0.0199797635150474,-0.0162079639545337,-0.0575875756384766
"CMT041C",0.0235918435655874,0.0438802648724038,-0.0465544360608253,-0.0215252572305637,0.0211036904417522,0.039637975331331,0.00842601169501813,0.0527581550727557,-0.0253845816281508,-0.0101388968158261,-0.02988025714728,-0.0164137970264996,0.0457728987687403,-0.00155524768629567,-0.0121536536900989,-0.0349836098184781,0.0190565510215216,0.014701789304443,0.00545972477936327,0.0186843466399914,-0.00468170721104694,-0.00284754666555786,0.0553259358609717
"CMT246C",-0.0307809707218132,0.0318393388582092,0.0534331060801786,-0.00325435475658303,0.00729622918688129,-0.0101843503988895,0.0142900664908766,-0.0237810580964767,0.00072057961949963,-0.00209955925015708,0.00215737072776726,-0.0109825532297998,-0.00845307324986652,0.000678749410875467,-0.00262311732036552,0.0242463426568038,-0.00125724490220409,-0.0249783424018204,0.020920761220374,0.00493331893998279,0.0331583886464802,0.00486708555964319,-0.0605662605397886
"CMT633C",-0.0344663781141405,-0.0373582133243775,-0.0219465380196672,-0.00725601572440872,0.00184643760527568,0.0174428013822419,-0.0323017316935734,0.00449116527795196,0.0175605656544907,0.0142378569760806,-0.00381857908047634,-0.00795554401060064,0.0231614737761418,0.0140034030217569,0.0270685855369427,-0.00562436326323456,-0.00639640377150933,-0.00232422128131958,0.0183612745405247,0.00303555002940749,-0.0136379522439122,0.00270014012129489,0.0545553342531181
"CMH186C",-0.0337952616092434,0.0275493098008605,0.0140003230419307,-0.0548375345667247,0.00107119588035156,-0.079010608663874,-0.0348610031234447,-0.0204690768474802,-0.02435239424936,-0.0310554657939923,-0.0395639553628252,-0.0248513814893917,0.000649387565899938,0.0208727702030068,-0.00313599286165464,-0.0429698263010007,0.0409216281020212,0.0236074428883336,-0.0140574609955709,-0.0331928771439556,0.0424673168019932,-0.0419131385151959,-0.0242732812814743
"CMP050C",-0.0246825091558867,0.0282582665913454,0.0716933133125513,-0.00445012580963996,-0.0046393973704496,0.0147599120531859,-0.0360347921162888,0.0225340221122362,0.011896431974764,0.00400374428586328,-0.0189054187058248,-0.0213691530570354,0.016380459083881,0.0106971177613662,-0.0383729743182988,0.0116021013858135,-0.025852632058208,0.000179573955495076,0.0245042203826315,0.00646138396889553,-0.00754506027062516,-0.0498898850288726,0.0627348938267288
"CMO306C",-0.033891641392508,-0.0232509317430517,-0.0482969115519704,-0.0277747360046414,-0.0178516472056647,0.0229295856657381,-0.0204795835831594,0.0400415680435865,-0.011022394144281,0.0116761958065298,-0.00283433962807452,0.0184627468926008,0.038026917914875,-0.0144714447003259,0.0111238214173145,0.0161207327171397,-0.010910568674438,0.0118650375214812,0.00695146457629175,0.0243890567096273,-0.0160517783587624,0.0322328352327798,0.0547927387215221
"CMQ399C",0.0391426301368432,-0.00989623448770387,0.0305582905530332,0.0150468933546599,0.0367823203677766,-0.025612510006577,-0.061268126582003,0.0243147426788382,-0.07801621012758,0.0139174809430179,-0.00504334325050253,-3.71586695418362e-05,0.0156741455980015,0.0489406197788114,0.038105371390803,0.0301559159207281,0.0177782407800806,0.0054937738167038,-0.0168816622841779,0.00724122902017546,-0.0451217721836753,-0.0322156750060535,-0.0624300376962243
"CMG097C",0.0212233926651471,0.0129685324771712,-0.0595868569358777,-0.0559712791453428,-0.0641158658472527,-0.0983030664726577,-0.0542617178759238,-0.0541876728587936,0.00229018739264186,0.0745041779330713,-0.0104518319316734,-0.0194307209704503,0.0405890667925903,-0.0399861370819927,0.0301801130242129,-0.0111684344742909,-0.013356761335757,-0.0196138920547985,0.0203048362797473,-0.0421856422326853,0.0938886509347139,-0.00404597696669699,0.0299103681214235
"CMS418C",0.0369338845000369,0.0337143494588411,-0.0105150320569195,0.00621007578591724,-0.00902362200803801,0.0102063082987647,0.00368042025148487,0.0327872766969006,-0.0276853890727381,0.0281144960610833,-0.0140315103242268,-0.022724355735239,0.0405051562902846,-0.000231329355026417,0.0247774651497388,-0.00336982591748789,0.0343803106777669,-0.0185593803449405,0.0160974873950074,-0.0241433616094589,-0.0128359206636759,-0.0179904707128077,0.0162932312441722
"CML148C",0.0273743646332452,0.0277377226644053,-0.0130213810972039,-0.0591740663483308,-0.0862210390352913,-0.035847654824005,-0.0172088854685865,-0.0254522884527579,0.00060938935933024,-0.00273851868137109,0.0037257309637367,0.0423238683446311,-0.00104879377970853,0.0174314921080308,0.015607082572085,-0.0120677069141552,0.0347528108257615,0.0535121590194995,0.0177651528674058,-0.0341923995957698,-0.052757041410016,0.0134196830171735,-0.0686653044570261
"CMP088C",0.027265404033158,-0.0487854976978619,-0.00869250613778285,0.0177592846055481,-0.0214675398648657,-0.0127583442676,-0.0118932948288467,-0.00835414174703081,-0.0198946175102785,0.0346781193382439,0.00831288487962432,0.0326151064112364,0.06199839952453,-0.0090997230578326,0.0636523103975381,0.00961956959525703,-0.0365432967990852,0.00629518486267642,-0.00214317866957717,-0.00614653933853729,0.00279558698665798,0.0463511390550968,-0.0746764317692336
"CMG212C",-0.0230639835974011,0.0251911875184874,0.0755873947529201,0.0186130213371722,-0.0154350159000943,-0.00767644403217668,0.00786034706748596,-0.00615659006637282,0.00769781343976611,-0.015321595034209,-0.00150404965678752,-0.0174970310355494,-0.0110490658635342,0.0221849224183019,-0.0274384157357919,0.0108482438464307,0.0346661991854327,0.0089422449377596,0.0106649032767709,-0.0320384813742531,-0.0122839931579453,-0.010624569642428,0.0404880655865368
"CML211C",0.0387723086172322,-0.00514677581929312,-0.0268200557177236,-0.0478061637351955,-0.0219719727469077,-0.00942797643104626,-0.0010976660573042,-0.00805880160005206,0.00374257612450431,0.0373711513121387,0.0123388198688584,-0.0515215002404351,0.0446813446452375,-0.0808743867277997,0.0484613041813056,-0.0199250795629457,0.0291524890670858,0.00410071755226489,-0.0187637569378518,0.00248402244708402,0.00629991013290134,-0.00192327701853445,-0.0772137570299181
"CMN205C",0.0126022515523386,0.0489656554141904,-0.0285787501215317,-0.0606035919779192,-0.0281465808291471,-0.00754432829159234,-0.0865910964649354,-0.026923631062407,-0.0129672477746003,-0.00166833627244554,0.0371365408274683,0.00555338304670722,-0.0107942972761403,-0.0277084592335563,0.0102995395843605,0.0250552814180053,-0.0185634766217351,-0.04335834470005,-0.000367302180138926,0.00633711930292603,-0.00817024836474771,0.0170182403132451,-0.0528336437459225
"CMS317C",-0.0111136229794971,0.0295778261065065,-0.0630144587408016,-0.0625876303562429,-0.0496406850714881,-0.0427948962106983,-0.0829292062013669,-0.0497661540240322,-0.0102563317921722,-0.0460520897382397,0.0148704978184451,-0.0459754860555677,-0.0154817524027279,-0.00505228258162291,0.0429963121456185,0.0122143342430041,0.0045018325175307,-0.0142315685348679,-0.0265275001732174,0.00507538633703551,0.0208889908048118,0.0282301323167514,0.0441633573808339
"CMS004C",0.0240788863843229,0.025188503090882,-0.0161781395730351,-0.0988402130635478,-0.0246632064264743,-0.0107126663763058,-0.0180956036431015,0.014418710702037,-0.0201673757499994,0.00801582920145144,-0.0309362056071746,0.0403908640616448,0.0119008610885739,0.0275087466215417,-0.0079501131938612,-0.0374542584963795,-0.0124356105013642,0.0144772771309598,-0.0109480491502143,0.0194462618251739,-0.00873687968708777,0.0092626452915899,-0.0371754754951075
"CMD135C",0.0397030185492518,-0.00309576718782628,0.0331976888907504,0.0147648756683529,0.0274365702717701,-0.00993367363257782,-0.0127160755107213,-0.0353876544203951,-0.105570290283197,-0.00329936510147867,0.0277613883809225,-0.0161914399732327,-0.0157533490659784,0.0376284552898756,0.00981871107803812,-0.00544780964470628,-0.0110064247571712,-0.00687365468104841,-0.0183182419462444,-0.0126516309141904,-0.0475815747904312,-0.0133033192259471,-0.0793490013984398
"CMJ016C",-0.0362337695240236,-0.0118405558061142,-0.04994425852649,-0.0126136938022072,0.00134314264012836,0.0351471473481144,-0.00993887558415284,0.0531678117225849,0.0183212671835634,0.0293601715424667,-0.025075557902917,0.0254617595559759,0.040446320765761,-0.00516946168217885,0.0584267797722421,-0.0232546495140924,-0.00997946555347123,0.0145345578179658,-0.0199225740119941,0.0161845910432085,-0.0207408464652301,0.0271735619390696,0.025954219284968
"CMT166C",-0.0332473982294312,-0.00161772640815178,-0.0464435600733691,0.0052199492795322,0.0687112281661544,0.0387553976073826,0.0426464183797411,0.0260054366369929,-0.0374390283820082,-0.0766722072263361,-0.040780265547669,0.045650494784405,0.118535070735816,0.124178606439279,-0.0663086910032948,-0.0238536817200715,0.032755177638686,0.134504716998787,0.0784904063120615,-0.0883619815288653,-0.0417555353230885,0.0966674182941867,-0.0148206205182214
"CMV238C",-0.0310499912689943,-0.0381341183971338,0.018313733455856,-0.0349533708436159,-0.00632803150941006,0.0431439203367749,0.0398357424086163,-0.0561085115188885,-0.0449884931281552,-0.0518141605177629,0.0133759060687906,0.0244009327161048,0.00751277082620034,-0.0123292939072338,-0.0324466086788385,-0.0387109199626613,0.0177829576089256,0.0325253893368198,-0.0314750720250133,-0.00364865882532016,-0.00464000150720589,-0.0140848315314329,0.048361719598472
"CMV049C",-0.028099577352751,-0.0396158536964261,0.00158934549478393,-0.0464441680674825,-0.00134091722614882,0.0608880248926833,0.0458407200625584,-0.0722989421506715,-0.0414337233071459,-0.0833912316485904,-0.0262599983709222,0.0421373610715507,-0.0826116888274456,0.062285956498986,0.024080216010712,0.141728231950846,0.0121255247413694,-0.156369680320119,-0.148924334734733,-0.0199149210695836,0.0824086022496248,-0.112039336519374,-0.0273604121090591
"CMN305C",-0.0342349663169243,0.0303381191213079,-0.000163824087260343,-0.0468682146015414,-0.0261967107477726,-0.0305154593109921,-0.0286728097449662,-0.000598140048462964,-0.00835631839725799,-0.0328906502996041,-0.0363736791959537,-0.056940755902489,0.0160033368711747,0.000921250282942194,-0.0440060673217273,0.00940858009825609,0.0115422447008711,-0.011413601079869,0.00685802675051964,0.0160587326586834,-0.0520025505786828,0.0386835708390549,-0.0413926792132055
"CMV207C",-0.0254689224297736,-0.0335396701708639,0.0368926407551835,-0.0591669024153203,0.0360513102342767,0.0424212119917778,0.0110238657838786,-0.0218578632206409,-0.0651239754084545,0.0435301085040746,0.0636725299355102,0.0426222125026476,0.0346340494241475,-0.0432996046420501,-0.0134666432863386,-0.0104119062385126,0.0152945619930511,-0.00875388016842169,-0.0293970275643304,0.0156966458585724,-0.00516771473680448,0.018166293215643,-0.0625590948718799
"CMQ226C",-0.0337511959210438,0.0283781502399648,0.0428581234631417,0.00178267712396077,0.000300848588646873,-0.0374835720610939,0.00385241672962208,0.0398599645145818,0.0158366930047704,0.00490164344826935,-0.0168061413470549,0.0126801932980179,0.0251373821036489,-0.000923463014690384,0.0155216026251574,0.010054965409825,0.00583003750092842,0.0439241817210972,-0.0203151418511661,-0.0146298910260067,0.0440910898810852,0.0191228546316358,0.00544517216516193
"CMV208C",-0.0283347852417999,-0.0296744715439732,0.0366340379843514,-0.0514711787821085,0.0392012898640554,0.0518448657622908,0.0182260403761859,-0.0500423945608585,-0.080517071297909,0.0193033292320104,0.0604336865020895,0.0239344698384766,0.00643795110706075,-0.0404288007021865,-0.0379757422472123,-0.0151635308088488,0.00212927823233017,-0.00735368162844884,0.00469768813203939,0.0264472486502649,-0.0288127687194829,0.0277823516452227,-0.0474208730819568
